,Date,flow,average temperature (C),precipitation,ET [kg/m^2/8day],localWaterYear
1651,1991-04-09,0.0,,,,5
1652,1991-04-10,0.0,,,,5
1653,1991-04-11,0.0,,,,5
1654,1991-04-12,0.0,,,,5
1655,1991-04-13,0.0,,,,5
1656,1991-04-14,0.0,,,,5
1657,1991-04-15,0.0,,,,5
1658,1991-04-16,0.0,,,,5
1659,1991-04-17,0.0,,,,5
1660,1991-04-18,0.0,,,,5
1661,1991-04-19,0.0,,,,5
1662,1991-04-20,0.0,,,,5
1663,1991-04-21,0.0,,,,5
1664,1991-04-22,0.0,,,,5
1665,1991-04-23,0.0,,,,5
1666,1991-04-24,0.0,,,,5
1667,1991-04-25,0.0,,,,5
1668,1991-04-26,0.0,,,,5
1669,1991-04-27,0.0,,,,5
1670,1991-04-28,0.0,,,,5
1671,1991-04-29,0.0,,,,5
1672,1991-04-30,0.0,,,,5
1673,1991-05-01,0.0,,,,5
1674,1991-05-02,0.0,,,,5
1675,1991-05-03,0.0,,,,5
1676,1991-05-04,0.0,,,,5
1677,1991-05-05,0.0,,,,5
1678,1991-05-06,0.0,,,,5
1679,1991-05-07,0.0,,,,5
1680,1991-05-08,0.0,,,,5
1681,1991-05-09,0.0,,,,5
1682,1991-05-10,0.0,,,,5
1683,1991-05-11,0.0,,,,5
1684,1991-05-12,0.0,,,,5
1685,1991-05-13,0.0,,,,5
1686,1991-05-14,0.0,,,,5
1687,1991-05-15,0.0,,,,5
1688,1991-05-16,0.0,,,,5
1689,1991-05-17,0.0,,,,5
1690,1991-05-18,0.0,,,,5
1691,1991-05-19,0.0,,,,5
1692,1991-05-20,0.0,,,,5
1693,1991-05-21,0.0,,,,5
1694,1991-05-22,4.9,,,,5
1695,1991-05-23,8.3,,,,5
1696,1991-05-24,14.8,,,,5
1697,1991-05-25,22.2,,,,5
1698,1991-05-26,41.3,,,,5
1699,1991-05-27,56.4,,,,5
1700,1991-05-28,57.0,,,,5
1701,1991-05-29,49.7,,,,5
1702,1991-05-30,37.6,,,,5
1703,1991-05-31,30.2,,,,5
1704,1991-06-01,33.6,,,,5
1705,1991-06-02,46.3,,,,5
1706,1991-06-03,48.3,,,,5
1707,1991-06-04,42.9,,,,5
1708,1991-06-05,37.0,,,,5
1709,1991-06-06,34.0,,,,5
1710,1991-06-07,31.5,,,,5
1711,1991-06-08,32.6,,,,5
1712,1991-06-09,32.5,,,,5
1713,1991-06-10,31.5,,,,5
1714,1991-06-11,39.6,,,,5
1715,1991-06-12,66.3,,,,5
1716,1991-06-13,102.0,,,,5
1717,1991-06-14,108.0,,,,5
1718,1991-06-15,98.9,,,,5
1719,1991-06-16,81.2,,,,5
1720,1991-06-17,69.1,,,,5
1721,1991-06-18,59.9,,,,5
1722,1991-06-19,50.2,,,,5
1723,1991-06-20,43.5,,,,5
1724,1991-06-21,39.3,,,,5
1725,1991-06-22,36.9,,,,5
1726,1991-06-23,39.8,,,,5
1727,1991-06-24,58.4,,,,5
1728,1991-06-25,72.5,,,,5
1729,1991-06-26,68.6,,,,5
1730,1991-06-27,60.5,,,,5
1731,1991-06-28,53.9,,,,5
1732,1991-06-29,53.2,,,,5
1733,1991-06-30,59.8,,,,5
1734,1991-07-01,61.4,,,,5
1735,1991-07-02,58.4,,,,5
1736,1991-07-03,57.7,,,,5
1737,1991-07-04,48.8,,,,5
1738,1991-07-05,48.3,,,,5
1739,1991-07-06,49.4,,,,5
1740,1991-07-07,50.9,,,,5
1741,1991-07-08,49.6,,,,5
1742,1991-07-09,46.2,,,,5
1743,1991-07-10,44.3,,,,5
1744,1991-07-11,44.0,,,,5
1745,1991-07-12,43.6,,,,5
1746,1991-07-13,44.5,,,,5
1747,1991-07-14,47.5,,,,5
1748,1991-07-15,58.7,,,,5
1749,1991-07-16,77.5,,,,5
1750,1991-07-17,86.5,,,,5
1751,1991-07-18,95.3,,,,5
1752,1991-07-19,126.0,,,,5
1753,1991-07-20,184.0,,,,5
1754,1991-07-21,237.0,,,,5
1755,1991-07-22,279.0,,,,5
1756,1991-07-23,316.0,,,,5
1757,1991-07-24,359.0,,,,5
1758,1991-07-25,379.0,,,,5
1759,1991-07-26,402.0,,,,5
1760,1991-07-27,414.0,,,,5
1761,1991-07-28,389.0,,,,5
1762,1991-07-29,363.0,,,,5
1763,1991-07-30,341.0,,,,5
1764,1991-07-31,343.027777777778,,,,5
1765,1991-08-01,345.05555555555605,,,,5
1766,1991-08-02,347.083333333333,,,,5
1767,1991-08-03,349.111111111111,,,,5
1768,1991-08-04,351.138888888889,,,,5
1769,1991-08-05,353.166666666667,,,,5
1770,1991-08-06,355.19444444444395,,,,5
1771,1991-08-07,357.222222222222,,,,5
1772,1991-08-08,359.25,,,,5
1773,1991-08-09,361.277777777778,,,,5
1774,1991-08-10,363.30555555555605,,,,5
1775,1991-08-11,365.333333333333,,,,5
1776,1991-08-12,367.361111111111,,,,5
1777,1991-08-13,369.388888888889,,,,5
1778,1991-08-14,371.416666666667,,,,5
1779,1991-08-15,373.444444444444,,,,5
1780,1991-08-16,375.472222222222,,,,5
1781,1991-08-17,377.5,,,,5
1782,1991-08-18,379.527777777778,,,,5
1783,1991-08-19,381.55555555555605,,,,5
1784,1991-08-20,383.583333333333,,,,5
1785,1991-08-21,385.611111111111,,,,5
1786,1991-08-22,387.638888888889,,,,5
1787,1991-08-23,389.666666666667,,,,5
1788,1991-08-24,391.694444444444,,,,5
1789,1991-08-25,393.722222222222,,,,5
1790,1991-08-26,395.75,,,,5
1791,1991-08-27,397.777777777778,,,,5
1792,1991-08-28,399.80555555555605,,,,5
1793,1991-08-29,401.833333333333,,,,5
1794,1991-08-30,403.861111111111,,,,5
1795,1991-08-31,405.888888888889,,,,5
1796,1991-09-01,407.916666666667,,,,5
1797,1991-09-02,409.944444444444,,,,5
1798,1991-09-03,411.972222222222,,,,5
1799,1991-09-04,414.0,,,,5
1800,1991-09-05,405.0,,,,5
1801,1991-09-06,402.0,,,,5
1802,1991-09-07,400.0,,,,5
1803,1991-09-08,393.0,,,,5
1804,1991-09-09,390.0,,,,5
1805,1991-09-10,372.0,,,,5
1806,1991-09-11,343.0,,,,5
1807,1991-09-12,313.0,,,,5
1808,1991-09-13,285.0,,,,5
1809,1991-09-14,257.0,,,,5
1810,1991-09-15,246.0,,,,5
1811,1991-09-16,262.0,,,,5
1812,1991-09-17,280.0,,,,5
1813,1991-09-18,300.0,,,,5
1814,1991-09-19,333.0,,,,5
1815,1991-09-20,383.0,,,,5
1816,1991-09-21,404.0,,,,5
1817,1991-09-22,417.0,,,,5
1818,1991-09-23,428.0,,,,5
1819,1991-09-24,429.0,,,,5
1820,1991-09-25,406.0,,,,5
1821,1991-09-26,385.0,,,,5
1822,1991-09-27,376.0,,,,5
1823,1991-09-28,363.0,,,,5
1824,1991-09-29,352.0,,,,5
1825,1991-09-30,333.0,,,,5
1826,1991-10-01,313.0,,,,5
1827,1991-10-02,288.0,,,,5
1828,1991-10-03,272.0,,,,5
1829,1991-10-04,293.0,,,,5
1830,1991-10-05,333.0,,,,5
1831,1991-10-06,370.0,,,,5
1832,1991-10-07,407.0,,,,5
1833,1991-10-08,428.0,,,,5
1834,1991-10-09,434.0,,,,5
1835,1991-10-10,436.0,,,,5
1836,1991-10-11,438.0,,,,5
1837,1991-10-12,447.0,,,,5
1838,1991-10-13,461.0,,,,5
1839,1991-10-14,468.0,,,,5
1840,1991-10-15,470.0,,,,5
1841,1991-10-16,457.0,,,,5
1842,1991-10-17,418.0,,,,5
1843,1991-10-18,366.0,,,,5
1844,1991-10-19,327.0,,,,5
1845,1991-10-20,309.0,,,,5
1846,1991-10-21,303.0,,,,5
1847,1991-10-22,302.0,,,,5
1848,1991-10-23,295.0,,,,5
1849,1991-10-24,282.0,,,,5
1850,1991-10-25,264.0,,,,5
1851,1991-10-26,244.0,,,,5
1852,1991-10-27,225.0,,,,5
1853,1991-10-28,207.0,,,,5
1854,1991-10-29,198.0,,,,5
1855,1991-10-30,200.0,,,,5
1856,1991-10-31,212.0,,,,5
1857,1991-11-01,210.0,,,,5
1858,1991-11-02,190.0,,,,5
1859,1991-11-03,169.0,,,,5
1860,1991-11-04,151.0,,,,5
1861,1991-11-05,145.0,,,,5
1862,1991-11-06,145.0,,,,5
1863,1991-11-07,141.0,,,,5
1864,1991-11-08,140.0,,,,5
1865,1991-11-09,151.0,,,,5
1866,1991-11-10,162.0,,,,5
1867,1991-11-11,160.0,,,,5
1868,1991-11-12,138.0,,,,5
1869,1991-11-13,115.0,,,,5
1870,1991-11-14,102.0,,,,5
1871,1991-11-15,93.9,,,,5
1872,1991-11-16,87.3,,,,5
1873,1991-11-17,82.4,,,,5
1874,1991-11-18,79.3,,,,5
1875,1991-11-19,75.6,,,,5
1876,1991-11-20,70.1,,,,5
1877,1991-11-21,64.5,,,,5
1878,1991-11-22,60.9,,,,5
1879,1991-11-23,57.8,,,,5
1880,1991-11-24,54.5,,,,5
1881,1991-11-25,51.5,,,,5
1882,1991-11-26,49.6,,,,5
1883,1991-11-27,49.0,,,,5
1884,1991-11-28,49.9,,,,5
1885,1991-11-29,49.0,,,,5
1886,1991-11-30,46.7,,,,5
1887,1991-12-01,43.5,,,,5
1888,1991-12-02,41.2,,,,5
1889,1991-12-03,40.4,,,,5
1890,1991-12-04,40.9,,,,5
1891,1991-12-05,39.9,,,,5
1892,1991-12-06,37.8,,,,5
1893,1991-12-07,35.9,,,,5
1894,1991-12-08,37.4,,,,5
1895,1991-12-09,40.1,,,,5
1896,1991-12-10,41.8,,,,5
1897,1991-12-11,38.9,,,,5
1898,1991-12-12,35.2,,,,5
1899,1991-12-13,33.3,,,,5
1900,1991-12-14,31.3,,,,5
1901,1991-12-15,29.7,,,,5
1902,1991-12-16,28.4,,,,5
1903,1991-12-17,27.3,,,,5
1904,1991-12-18,25.8,,,,5
1905,1991-12-19,24.6,,,,5
1906,1991-12-20,23.3,,,,5
1907,1991-12-21,22.4,,,,5
1908,1991-12-22,21.4,,,,5
1909,1991-12-23,20.5,,,,5
1910,1991-12-24,19.9,,,,5
1911,1991-12-25,19.3,,,,5
1912,1991-12-26,18.7,,,,5
1913,1991-12-27,17.8,,,,5
1914,1991-12-28,17.1,,,,5
1915,1991-12-29,16.8,,,,5
1916,1991-12-30,16.4,,,,5
1917,1991-12-31,15.5,,,,5
1918,1992-01-01,14.9,,,,5
1919,1992-01-02,14.6,,,,5
1920,1992-01-03,14.3,,,,5
1921,1992-01-04,14.2,,,,5
1922,1992-01-05,13.9,,,,5
1923,1992-01-06,13.3,,,,5
1924,1992-01-07,13.1,,,,5
1925,1992-01-08,12.8,,,,5
1926,1992-01-09,12.4,,,,5
1927,1992-01-10,11.9,,,,5
1928,1992-01-11,11.8,,,,5
1929,1992-01-12,11.5,,,,5
1930,1992-01-13,11.0,,,,5
1931,1992-01-14,10.8,,,,5
1932,1992-01-15,10.6,,,,5
1933,1992-01-16,10.5,,,,5
1934,1992-01-17,10.3,,,,5
1935,1992-01-18,9.8,,,,5
1936,1992-01-19,9.8,,,,5
1937,1992-01-20,9.6,,,,5
1938,1992-01-21,9.4,,,,5
1939,1992-01-22,9.4,,,,5
1940,1992-01-23,9.4,,,,5
1941,1992-01-24,9.1,,,,5
1942,1992-01-25,9.0,,,,5
1943,1992-01-26,8.7,,,,5
1944,1992-01-27,8.7,,,,5
1945,1992-01-28,8.7,,,,5
1946,1992-01-29,8.7,,,,5
1947,1992-01-30,8.6,,,,5
1948,1992-01-31,8.3,,,,5
1949,1992-02-01,7.9,,,,5
1950,1992-02-02,7.6,,,,5
1951,1992-02-03,7.1,,,,5
1952,1992-02-04,7.1,,,,5
1953,1992-02-05,6.8,,,,5
1954,1992-02-06,6.7,,,,5
1955,1992-02-07,6.6,,,,5
1956,1992-02-08,6.9,,,,5
1957,1992-02-09,6.9,,,,5
1958,1992-02-10,6.5,,,,5
1959,1992-02-11,6.5,,,,5
1960,1992-02-12,6.5,,,,5
1961,1992-02-13,6.5,,,,5
1962,1992-02-14,6.5,,,,5
1963,1992-02-15,6.5,,,,5
1964,1992-02-16,6.5,,,,5
1965,1992-02-17,6.5,,,,5
1966,1992-02-18,6.5,,,,5
1967,1992-02-19,6.5,,,,5
1968,1992-02-20,6.4,,,,5
1969,1992-02-21,6.2,,,,5
1970,1992-02-22,6.1,,,,5
1971,1992-02-23,6.0,,,,5
1972,1992-02-24,6.04814814814815,,,,5
1973,1992-02-25,6.0962962962963,,,,5
1974,1992-02-26,6.14444444444444,,,,5
1975,1992-02-27,6.1925925925925895,,,,5
1976,1992-02-28,6.2407407407407405,,,,5
1977,1992-02-29,6.28888888888889,,,,5
1978,1992-03-01,6.33703703703704,,,,6
1979,1992-03-02,6.385185185185191,,,,6
1980,1992-03-03,6.43333333333333,,,,6
1981,1992-03-04,6.481481481481481,,,,6
1982,1992-03-05,6.52962962962963,,,,6
1983,1992-03-06,6.57777777777778,,,,6
1984,1992-03-07,6.625925925925929,,,,6
1985,1992-03-08,6.674074074074071,,,,6
1986,1992-03-09,6.72222222222222,,,,6
1987,1992-03-10,6.77037037037037,,,,6
1988,1992-03-11,6.81851851851852,,,,6
1989,1992-03-12,6.86666666666667,,,,6
1990,1992-03-13,6.914814814814809,,,,6
1991,1992-03-14,6.96296296296296,,,,6
1992,1992-03-15,7.01111111111111,,,,6
1993,1992-03-16,7.059259259259259,,,,6
1994,1992-03-17,7.10740740740741,,,,6
1995,1992-03-18,7.155555555555559,,,,6
1996,1992-03-19,7.203703703703701,,,,6
1997,1992-03-20,7.25185185185185,,,,6
1998,1992-03-21,7.3,,,,6
1999,1992-03-22,7.348148148148151,,,,6
2000,1992-03-23,7.3962962962963,,,,6
2001,1992-03-24,7.44444444444444,,,,6
2002,1992-03-25,7.49259259259259,,,,6
2003,1992-03-26,7.54074074074074,,,,6
2004,1992-03-27,7.5888888888888895,,,,6
2005,1992-03-28,7.63703703703704,,,,6
2006,1992-03-29,7.6851851851851904,,,,6
2007,1992-03-30,7.73333333333333,,,,6
2008,1992-03-31,7.781481481481481,,,,6
2009,1992-04-01,7.82962962962963,,,,6
2010,1992-04-02,7.87777777777778,,,,6
2011,1992-04-03,7.925925925925929,,,,6
2012,1992-04-04,7.97407407407407,,,,6
2013,1992-04-05,8.02222222222222,,,,6
2014,1992-04-06,8.07037037037037,,,,6
2015,1992-04-07,8.118518518518519,,,,6
2016,1992-04-08,8.16666666666667,,,,6
2017,1992-04-09,8.21481481481482,,,,6
2018,1992-04-10,8.26296296296296,,,,6
2019,1992-04-11,8.31111111111111,,,,6
2020,1992-04-12,8.35925925925926,,,,6
2021,1992-04-13,8.40740740740741,,,,6
2022,1992-04-14,8.45555555555556,,,,6
2023,1992-04-15,8.5037037037037,,,,6
2024,1992-04-16,8.551851851851849,,,,6
2025,1992-04-17,8.6,,,,6
2026,1992-04-18,8.64814814814815,,,,6
2027,1992-04-19,8.6962962962963,,,,6
2028,1992-04-20,8.74444444444445,,,,6
2029,1992-04-21,8.79259259259259,,,,6
2030,1992-04-22,8.84074074074074,,,,6
2031,1992-04-23,8.888888888888891,,,,6
2032,1992-04-24,8.937037037037038,,,,6
2033,1992-04-25,8.98518518518519,,,,6
2034,1992-04-26,9.03333333333333,,,,6
2035,1992-04-27,9.08148148148148,,,,6
2036,1992-04-28,9.129629629629632,,,,6
2037,1992-04-29,9.17777777777778,,,,6
2038,1992-04-30,9.22592592592593,,,,6
2039,1992-05-01,9.27407407407407,,,,6
2040,1992-05-02,9.32222222222222,,,,6
2041,1992-05-03,9.370370370370368,,,,6
2042,1992-05-04,9.41851851851852,,,,6
2043,1992-05-05,9.46666666666667,,,,6
2044,1992-05-06,9.51481481481482,,,,6
2045,1992-05-07,9.562962962962962,,,,6
2046,1992-05-08,9.611111111111107,,,,6
2047,1992-05-09,9.65925925925926,,,,6
2048,1992-05-10,9.70740740740741,,,,6
2049,1992-05-11,9.75555555555556,,,,6
2050,1992-05-12,9.803703703703698,,,,6
2051,1992-05-13,9.85185185185185,,,,6
2052,1992-05-14,9.9,,,,6
2053,1992-05-15,9.3,,,,6
2054,1992-05-16,8.7,,,,6
2055,1992-05-17,8.7,,,,6
2056,1992-05-18,7.9,,,,6
2057,1992-05-19,7.7,,,,6
2058,1992-05-20,7.5,,,,6
2059,1992-05-21,7.0,,,,6
2060,1992-05-22,8.0,,,,6
2061,1992-05-23,10.1,,,,6
2062,1992-05-24,11.7,,,,6
2063,1992-05-25,11.6,,,,6
2064,1992-05-26,11.7,,,,6
2065,1992-05-27,10.5,,,,6
2066,1992-05-28,10.4,,,,6
2067,1992-05-29,15.5,,,,6
2068,1992-05-30,23.9,,,,6
2069,1992-05-31,25.8,,,,6
2070,1992-06-01,23.8,,,,6
2071,1992-06-02,22.7,,,,6
2072,1992-06-03,21.3,,,,6
2073,1992-06-04,20.2,,,,6
2074,1992-06-05,22.3,,,,6
2075,1992-06-06,21.4,,,,6
2076,1992-06-07,19.5,,,,6
2077,1992-06-08,19.2,,,,6
2078,1992-06-09,19.1,,,,6
2079,1992-06-10,20.2,,,,6
2080,1992-06-11,24.1,,,,6
2081,1992-06-12,31.8,,,,6
2082,1992-06-13,43.6,,,,6
2083,1992-06-14,49.6,,,,6
2084,1992-06-15,50.1,,,,6
2085,1992-06-16,49.4,,,,6
2086,1992-06-17,46.8,,,,6
2087,1992-06-18,42.2,,,,6
2088,1992-06-19,42.1,,,,6
2089,1992-06-20,45.445,,,,6
2090,1992-06-21,48.79,,,,6
2091,1992-06-22,52.135,,,,6
2092,1992-06-23,55.48,,,,6
2093,1992-06-24,58.825,,,,6
2094,1992-06-25,62.17,,,,6
2095,1992-06-26,65.515,,,,6
2096,1992-06-27,68.86,,,,6
2097,1992-06-28,72.205,,,,6
2098,1992-06-29,75.55,,,,6
2099,1992-06-30,78.895,,,,6
2100,1992-07-01,82.24,,,,6
2101,1992-07-02,85.585,,,,6
2102,1992-07-03,88.93,,,,6
2103,1992-07-04,92.275,,,,6
2104,1992-07-05,95.62,,,,6
2105,1992-07-06,98.965,,,,6
2106,1992-07-07,102.31,,,,6
2107,1992-07-08,105.655,,,,6
2108,1992-07-09,109.0,,,,6
2109,1992-07-10,133.0,,,,6
2110,1992-07-11,162.0,,,,6
2111,1992-07-12,187.0,,,,6
2112,1992-07-13,202.0,,,,6
2113,1992-07-14,197.0,,,,6
2114,1992-07-15,188.0,,,,6
2115,1992-07-16,179.0,,,,6
2116,1992-07-17,169.0,,,,6
2117,1992-07-18,180.0,,,,6
2118,1992-07-19,194.0,,,,6
2119,1992-07-20,207.0,,,,6
2120,1992-07-21,216.0,,,,6
2121,1992-07-22,209.0,,,,6
2122,1992-07-23,200.0,,,,6
2123,1992-07-24,204.0,,,,6
2124,1992-07-25,221.0,,,,6
2125,1992-07-26,239.0,,,,6
2126,1992-07-27,240.0,,,,6
2127,1992-07-28,235.0,,,,6
2128,1992-07-29,235.0,,,,6
2129,1992-07-30,236.0,,,,6
2130,1992-07-31,236.0,,,,6
2131,1992-08-01,237.0,,,,6
2132,1992-08-02,238.0,,,,6
2133,1992-08-03,239.0,,,,6
2134,1992-08-04,239.0,,,,6
2135,1992-08-05,246.0,,,,6
2136,1992-08-06,273.0,,,,6
2137,1992-08-07,292.0,,,,6
2138,1992-08-08,310.0,,,,6
2139,1992-08-09,327.0,,,,6
2140,1992-08-10,342.0,,,,6
2141,1992-08-11,369.0,,,,6
2142,1992-08-12,403.0,,,,6
2143,1992-08-13,399.0,,,,6
2144,1992-08-14,388.0,,,,6
2145,1992-08-15,365.0,,,,6
2146,1992-08-16,352.0,,,,6
2147,1992-08-17,353.0,,,,6
2148,1992-08-18,369.0,,,,6
2149,1992-08-19,374.0,,,,6
2150,1992-08-20,375.0,,,,6
2151,1992-08-21,376.0,,,,6
2152,1992-08-22,376.0,,,,6
2153,1992-08-23,383.0,,,,6
2154,1992-08-24,395.0,,,,6
2155,1992-08-25,418.0,,,,6
2156,1992-08-26,448.0,,,,6
2157,1992-08-27,461.0,,,,6
2158,1992-08-28,472.0,,,,6
2159,1992-08-29,473.0,,,,6
2160,1992-08-30,474.0,,,,6
2161,1992-08-31,474.0,,,,6
2162,1992-09-01,475.0,,,,6
2163,1992-09-02,475.0,,,,6
2164,1992-09-03,479.0,,,,6
2165,1992-09-04,484.0,,,,6
2166,1992-09-05,483.0,,,,6
2167,1992-09-06,476.0,,,,6
2168,1992-09-07,470.0,,,,6
2169,1992-09-08,475.0,,,,6
2170,1992-09-09,483.0,,,,6
2171,1992-09-10,488.0,,,,6
2172,1992-09-11,468.0,,,,6
2173,1992-09-12,447.0,,,,6
2174,1992-09-13,426.0,,,,6
2175,1992-09-14,407.0,,,,6
2176,1992-09-15,403.0,,,,6
2177,1992-09-16,413.0,,,,6
2178,1992-09-17,413.0,,,,6
2179,1992-09-18,411.0,,,,6
2180,1992-09-19,411.0,,,,6
2181,1992-09-20,414.0,,,,6
2182,1992-09-21,436.0,,,,6
2183,1992-09-22,445.0,,,,6
2184,1992-09-23,423.0,,,,6
2185,1992-09-24,406.0,,,,6
2186,1992-09-25,398.0,,,,6
2187,1992-09-26,394.0,,,,6
2188,1992-09-27,392.0,,,,6
2189,1992-09-28,384.0,,,,6
2190,1992-09-29,369.0,,,,6
2191,1992-09-30,353.0,,,,6
2192,1992-10-01,324.0,,,,6
2193,1992-10-02,304.0,,,,6
2194,1992-10-03,293.0,,,,6
2195,1992-10-04,277.0,,,,6
2196,1992-10-05,269.0,,,,6
2197,1992-10-06,265.0,,,,6
2198,1992-10-07,271.0,,,,6
2199,1992-10-08,271.0,,,,6
2200,1992-10-09,263.0,,,,6
2201,1992-10-10,239.0,,,,6
2202,1992-10-11,215.0,,,,6
2203,1992-10-12,202.0,,,,6
2204,1992-10-13,207.0,,,,6
2205,1992-10-14,225.0,,,,6
2206,1992-10-15,254.0,,,,6
2207,1992-10-16,284.0,,,,6
2208,1992-10-17,290.0,,,,6
2209,1992-10-18,272.0,,,,6
2210,1992-10-19,256.0,,,,6
2211,1992-10-20,248.0,,,,6
2212,1992-10-21,237.0,,,,6
2213,1992-10-22,220.0,,,,6
2214,1992-10-23,205.0,,,,6
2215,1992-10-24,189.0,,,,6
2216,1992-10-25,173.0,,,,6
2217,1992-10-26,161.0,,,,6
2218,1992-10-27,155.0,,,,6
2219,1992-10-28,147.0,,,,6
2220,1992-10-29,137.0,,,,6
2221,1992-10-30,128.0,,,,6
2222,1992-10-31,121.0,,,,6
2223,1992-11-01,112.0,,,,6
2224,1992-11-02,105.0,,,,6
2225,1992-11-03,102.0,,,,6
2226,1992-11-04,98.6,,,,6
2227,1992-11-05,93.0,,,,6
2228,1992-11-06,86.8,,,,6
2229,1992-11-07,81.4,,,,6
2230,1992-11-08,78.2,,,,6
2231,1992-11-09,76.7,,,,6
2232,1992-11-10,82.4,,,,6
2233,1992-11-11,94.4,,,,6
2234,1992-11-12,107.0,,,,6
2235,1992-11-13,118.0,,,,6
2236,1992-11-14,124.0,,,,6
2237,1992-11-15,130.0,,,,6
2238,1992-11-16,135.0,,,,6
2239,1992-11-17,135.0,,,,6
2240,1992-11-18,113.0,,,,6
2241,1992-11-19,95.0,,,,6
2242,1992-11-20,84.5,,,,6
2243,1992-11-21,79.7,,,,6
2244,1992-11-22,76.7,,,,6
2245,1992-11-23,71.5,,,,6
2246,1992-11-24,66.2,,,,6
2247,1992-11-25,61.0,,,,6
2248,1992-11-26,55.8,,,,6
2249,1992-11-27,51.0,,,,6
2250,1992-11-28,47.9,,,,6
2251,1992-11-29,45.5,,,,6
2252,1992-11-30,43.3,,,,6
2253,1992-12-01,41.6,,,,6
2254,1992-12-02,39.2,,,,6
2255,1992-12-03,37.1,,,,6
2256,1992-12-04,35.8,,,,6
2257,1992-12-05,34.9,,,,6
2258,1992-12-06,33.9,,,,6
2259,1992-12-07,32.7,,,,6
2260,1992-12-08,32.4,,,,6
2261,1992-12-09,31.5,,,,6
2262,1992-12-10,30.6,,,,6
2263,1992-12-11,29.5,,,,6
2264,1992-12-12,28.4,,,,6
2265,1992-12-13,27.3,,,,6
2266,1992-12-14,25.8,,,,6
2267,1992-12-15,25.3,,,,6
2268,1992-12-16,24.5,,,,6
2269,1992-12-17,23.8,,,,6
2270,1992-12-18,23.7,,,,6
2271,1992-12-19,23.5,,,,6
2272,1992-12-20,23.3,,,,6
2273,1992-12-21,22.6,,,,6
2274,1992-12-22,21.4,,,,6
2275,1992-12-23,20.6,,,,6
2276,1992-12-24,19.7,,,,6
2277,1992-12-25,18.8,,,,6
2278,1992-12-26,17.9,,,,6
2279,1992-12-27,17.0,,,,6
2280,1992-12-28,16.1,,,,6
2281,1992-12-29,15.7,,,,6
2282,1992-12-30,15.4,,,,6
2283,1992-12-31,15.2,,,,6
2284,1993-01-01,15.0,,,,6
2285,1993-01-02,14.9,,,,6
2286,1993-01-03,14.6,,,,6
2287,1993-01-04,14.3,,,,6
2288,1993-01-05,14.1,,,,6
2289,1993-01-06,14.0,,,,6
2290,1993-01-07,13.6,,,,6
2291,1993-01-08,13.2,,,,6
2292,1993-01-09,12.6,,,,6
2293,1993-01-10,12.2,,,,6
2294,1993-01-11,11.8,,,,6
2295,1993-01-12,11.5,,,,6
2296,1993-01-13,11.5,,,,6
2297,1993-01-14,11.5,,,,6
2298,1993-01-15,11.5,,,,6
2299,1993-01-16,11.0,,,,6
2300,1993-01-17,10.3,,,,6
2301,1993-01-18,9.7,,,,6
2302,1993-01-19,9.1,,,,6
2303,1993-01-20,8.5,,,,6
2304,1993-01-21,8.3,,,,6
2305,1993-01-22,7.7,,,,6
2306,1993-01-23,7.6,,,,6
2307,1993-01-24,7.4,,,,6
2308,1993-01-25,7.3,,,,6
2309,1993-01-26,7.1,,,,6
2310,1993-01-27,7.1,,,,6
2311,1993-01-28,6.9,,,,6
2312,1993-01-29,6.7,,,,6
2313,1993-01-30,6.78709677419355,,,,6
2314,1993-01-31,6.874193548387099,,,,6
2315,1993-02-01,6.96129032258065,,,,6
2316,1993-02-02,7.04838709677419,,,,6
2317,1993-02-03,7.13548387096774,,,,6
2318,1993-02-04,7.22258064516129,,,,6
2319,1993-02-05,7.309677419354839,,,,6
2320,1993-02-06,7.396774193548389,,,,6
2321,1993-02-07,7.48387096774194,,,,6
2322,1993-02-08,7.570967741935481,,,,6
2323,1993-02-09,7.65806451612903,,,,6
2324,1993-02-10,7.745161290322581,,,,6
2325,1993-02-11,7.83225806451613,,,,6
2326,1993-02-12,7.91935483870968,,,,6
2327,1993-02-13,8.00645161290323,,,,6
2328,1993-02-14,8.093548387096769,,,,6
2329,1993-02-15,8.18064516129032,,,,6
2330,1993-02-16,8.26774193548387,,,,6
2331,1993-02-17,8.35483870967742,,,,6
2332,1993-02-18,8.44193548387097,,,,6
2333,1993-02-19,8.52903225806452,,,,6
2334,1993-02-20,8.61612903225807,,,,6
2335,1993-02-21,8.703225806451611,,,,6
2336,1993-02-22,8.79032258064516,,,,6
2337,1993-02-23,8.877419354838711,,,,6
2338,1993-02-24,8.96451612903226,,,,6
2339,1993-02-25,9.051612903225813,,,,6
2340,1993-02-26,9.13870967741936,,,,6
2341,1993-02-27,9.2258064516129,,,,6
2342,1993-02-28,9.31290322580645,,,,6
2343,1993-03-01,9.4,,,,7
2344,1993-03-02,9.48709677419355,,,,7
2345,1993-03-03,9.5741935483871,,,,7
2346,1993-03-04,9.66129032258065,,,,7
2347,1993-03-05,9.7483870967742,,,,7
2348,1993-03-06,9.83548387096774,,,,7
2349,1993-03-07,9.92258064516129,,,,7
2350,1993-03-08,10.0096774193548,,,,7
2351,1993-03-09,10.0967741935484,,,,7
2352,1993-03-10,10.1838709677419,,,,7
2353,1993-03-11,10.2709677419355,,,,7
2354,1993-03-12,10.358064516129,,,,7
